amenities,bathrooms,bedrooms,pets_allowed,price,price_type,square_feet,cityname,state
1,0,1.0,1,0,Monthly,0,Birmingham,AL
1,0,0.0,1,1,Monthly,0,San Francisco,CA
0,0,0.0,1,1,Monthly,0,Bellevue,WA
0,0,0.0,1,0,Monthly,1,Myrtle Beach,SC
1,0,0.0,1,0,Monthly,0,Norman,OK
1,0,0.0,1,0,Monthly,0,Buffalo,NY
0,0,0.0,1,0,Monthly,1,Saint Petersburg,FL
0,0,0.0,1,0,Monthly,0,Detroit,MI
1,0,0.0,1,0,Monthly,0,Vancouver,WA
0,0,0.0,1,1,Monthly,0,Washington,DC
0,0,0.0,1,0,Monthly,1,Schofield,WI
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,1,Monthly,1,Lynnwood,WA
0,0,0.0,1,1,Monthly,1,Grand Junction,CO
1,0,0.0,1,0,Monthly,0,Eagan,MN
0,0,0.0,1,0,Monthly,1,Longview,TX
0,0,0.0,1,0,Monthly,1,Lafayette,IN
1,0,0.0,1,0,Monthly,0,Oklahoma City,OK
0,0,1.0,1,1,Monthly,1,Winter Garden,FL
0,0,0.0,1,1,Monthly,1,Georgetown,TX
1,0,0.0,1,1,Monthly,1,Jersey City,NJ
1,0,0.0,1,1,Monthly,0,Springfield,NJ
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,Marietta,GA
1,0,0.0,1,1,Monthly,1,Redmond,WA
1,0,0.0,1,1,Monthly,0,Millersville,MD
1,0,0.0,1,0,Monthly,1,Houston,TX
0,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,1,Monthly,1,Oklahoma City,OK
0,0,0.0,1,0,Monthly,0,Omaha,NE
1,0,0.0,1,1,Monthly,0,Columbia,MD
1,0,0.0,1,0,Monthly,0,Vancouver,WA
1,0,0.0,1,1,Monthly,0,Camarillo,CA
0,0,0.0,1,0,Monthly,0,Austin,TX
0,0,0.0,1,1,Monthly,0,Los Angeles,CA
0,0,0.0,1,1,Monthly,1,Grandy,NC
1,0,0.0,1,0,Monthly,0,Roswell,GA
0,0,0.0,1,0,Monthly,1,Washington Township,MI
1,0,0.0,1,1,Monthly,1,Antioch,TN
1,0,0.0,1,0,Monthly,0,Anchorage,AK
1,0,0.0,1,0,Monthly,0,Las Vegas,NV
1,0,0.0,1,0,Monthly,0,Cincinnati,OH
0,0,0.0,1,0,Monthly,0,Philadelphia,PA
1,0,0.0,1,1,Monthly,1,Peoria,AZ
1,0,0.0,1,0,Monthly,0,Norman,OK
1,0,0.0,1,0,Monthly,0,Perry Hall,MD
0,0,0.0,1,1,Monthly,1,Encinitas,CA
1,0,0.0,1,1,Monthly,0,Garfield,NJ
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,1,Monthly,0,Jersey City,NJ
0,0,0.0,1,0,Monthly,0,Minot,ND
1,0,0.0,1,0,Monthly,0,Salt Lake City,UT
1,0,0.0,1,0,Monthly,0,Porterville,CA
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Broadview Heights,OH
0,0,0.0,1,0,Monthly,1,Pikesville,MD
0,0,0.0,1,0,Monthly,0,Portland,OR
1,0,0.0,1,0,Monthly,0,Westerville,OH
1,0,1.0,1,0,Monthly,1,Glendale,AZ
0,0,0.0,1,1,Monthly,1,Tuscaloosa,AL
1,0,0.0,1,0,Monthly,0,Lawrence,NJ
0,0,1.0,1,0,Monthly,1,Rochester,NY
1,0,0.0,1,0,Monthly,0,Wichita,KS
1,0,0.0,1,0,Monthly,0,New Brighton,MN
0,0,0.0,1,1,Monthly,1,Charleston,SC
0,0,0.0,1,1,Monthly,0,Santa Ana,CA
0,0,0.0,1,1,Monthly,1,Bothell,WA
1,0,0.0,1,0,Monthly,0,Springfield,MO
1,0,0.0,1,0,Monthly,0,Greenville,NC
1,0,0.0,1,1,Monthly,1,Los Angeles,CA
1,0,0.0,1,0,Monthly,1,Clayton,NC
1,0,0.0,1,0,Monthly,0,North Muskegon,MI
1,0,0.0,1,0,Monthly,0,Saint Joseph,MO
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,1,Monthly,1,Newton Highlands,MA
0,0,0.0,1,1,Monthly,0,Hamden,CT
0,0,0.0,1,0,Monthly,1,Springdale,AR
0,0,0.0,1,0,Monthly,1,Mooresville,NC
1,0,0.0,1,0,Monthly,0,Plainfield,IN
0,0,0.0,1,1,Monthly,1,Durham,NC
0,0,0.0,1,1,Monthly,0,Chicago,IL
1,0,0.0,1,0,Monthly,0,Tulsa,OK
1,0,0.0,1,1,Monthly,1,Katy,TX
1,0,0.0,1,0,Monthly,0,Renton,WA
1,0,0.0,1,0,Monthly,1,Irmo,SC
0,0,0.0,1,0,Monthly,0,Fayetteville,AR
1,0,0.0,1,0,Monthly,0,Decatur,GA
0,0,0.0,1,1,Monthly,1,Charlotte,NC
1,0,0.0,1,0,Monthly,0,Sandy,UT
1,0,0.0,1,1,Monthly,1,Cherry Hill,NJ
0,0,1.0,1,1,Monthly,1,Lexington,SC
1,0,0.0,1,0,Monthly,1,Marietta,GA
1,0,0.0,1,1,Monthly,0,Minneapolis,MN
1,0,0.0,1,1,Monthly,0,Washington,DC
1,0,0.0,1,0,Monthly,0,Norman,OK
1,0,0.0,1,0,Monthly,1,Horicon,WI
0,0,0.0,1,0,Monthly,0,Golden,CO
1,0,0.0,1,0,Monthly,0,Bedford,TX
1,0,0.0,1,0,Monthly,0,Hamilton,OH
0,0,0.0,1,0,Monthly,0,Overland Park,KS
0,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,1,Monthly,1,Cincinnati,OH
1,0,0.0,1,0,Monthly,0,Renton,WA
0,0,0.0,1,0,Monthly,0,Rolla,MO
0,0,0.0,1,0,Monthly,0,Hopkins,MN
0,0,0.0,1,0,Monthly,0,Chicago,IL
1,0,0.0,1,0,Monthly,0,Bloomington,IN
1,0,0.0,1,0,Monthly,0,Carmel,IN
0,0,0.0,1,0,Monthly,1,Henderson,NV
0,0,0.0,1,0,Monthly,1,Austin,TX
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Alexandria,VA
1,0,0.0,1,1,Monthly,1,Columbia,MD
0,0,0.0,1,0,Monthly,0,Grand Forks,ND
0,0,0.0,1,1,Monthly,0,Hanover,MD
0,0,0.0,1,1,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,Middleton,WI
0,0,0.0,1,1,Monthly,0,Portland,OR
0,0,0.0,1,1,Monthly,1,Portland,OR
1,0,0.0,1,0,Monthly,0,Norman,OK
1,0,0.0,1,1,Monthly,1,Ramona,CA
1,0,0.0,1,0,Monthly,0,Grand Rapids,MI
0,0,0.0,1,0,Monthly,1,Minot,ND
0,0,0.0,1,1,Monthly,0,Radnor,PA
1,0,0.0,1,1,Monthly,0,Arlington,VA
1,0,0.0,1,1,Monthly,1,Minneapolis,MN
1,0,1.0,1,1,Monthly,1,Saint Petersburg,FL
0,0,0.0,1,1,Monthly,1,Portland,OR
1,0,0.0,1,0,Monthly,1,Yorktown,VA
1,0,0.0,1,0,Monthly,0,Anchorage,AK
0,0,0.0,1,0,Monthly,1,Hutchinson,MN
1,0,0.0,1,0,Monthly,1,Powder Springs,GA
0,0,0.0,1,1,Monthly,1,Orlando,FL
0,0,0.0,1,0,Monthly,1,Mount Holly,NC
0,0,0.0,1,1,Monthly,1,Downers Grove,IL
1,0,0.0,1,0,Monthly,0,Racine,WI
1,0,0.0,1,0,Monthly,1,Mooresville,NC
1,0,0.0,1,0,Monthly,1,Dayton,OH
1,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,1,Monthly,0,Boulder,CO
1,0,0.0,1,0,Monthly,0,Roswell,GA
0,0,0.0,1,0,Monthly,0,,
1,0,0.0,1,1,Monthly,0,Washington,DC
1,0,0.0,1,0,Monthly,0,Lakewood,CO
1,0,0.0,1,1,Monthly,0,San Francisco,CA
0,0,0.0,1,0,Monthly,1,Clementon,NJ
0,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Apopka,FL
1,0,0.0,1,1,Monthly,1,Oxnard,CA
0,0,0.0,1,0,Monthly,1,Raleigh,NC
1,0,0.0,1,1,Monthly,0,Washington,DC
1,0,0.0,1,1,Monthly,1,Denver,CO
0,0,0.0,1,1,Monthly,0,Rockville,MD
1,0,0.0,1,0,Monthly,0,Athens,GA
1,0,0.0,1,0,Monthly,0,Tuscaloosa,AL
1,0,0.0,1,0,Monthly,1,Lexington,SC
1,0,0.0,1,1,Monthly,0,Renton,WA
1,0,0.0,1,0,Monthly,0,Scottsdale,AZ
1,0,1.0,1,1,Monthly,1,Saginaw,TX
0,0,0.0,1,1,Monthly,1,Bismarck,ND
0,0,0.0,1,1,Monthly,0,Jersey City,NJ
1,0,0.0,1,1,Monthly,1,Oklahoma City,OK
1,0,0.0,1,0,Monthly,0,Denver,CO
1,0,1.0,1,1,Monthly,1,Walnut Creek,CA
1,0,1.0,1,1,Monthly,1,Madison,WI
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,1,Monthly,1,Nixa,MO
0,0,0.0,1,1,Monthly,1,Bastrop,TX
0,0,0.0,1,0,Monthly,1,Burleson,TX
1,0,0.0,1,0,Monthly,1,Marshall,MI
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Blue Springs,MO
1,0,0.0,1,0,Monthly,1,La Vergne,TN
0,0,1.0,1,0,Monthly,1,Garland,TX
0,0,0.0,1,0,Monthly,0,Frederick,MD
1,0,0.0,1,0,Monthly,0,Sterling Heights,MI
1,0,0.0,1,0,Monthly,0,Appleton,WI
0,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,0.0,1,0,Monthly,0,Lexington,KY
0,0,0.0,1,0,Monthly,1,Lady Lake,FL
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,1,Monthly,1,Odenton,MD
1,0,0.0,1,1,Monthly,1,Lees Summit,MO
1,0,0.0,1,0,Monthly,0,Texarkana,TX
1,0,0.0,1,0,Monthly,0,Vancouver,WA
1,0,0.0,1,0,Monthly,0,Plymouth,MN
0,0,0.0,1,0,Monthly,1,Hattiesburg,MS
1,0,0.0,1,0,Monthly,1,Morrisville,NC
1,0,0.0,1,0,Monthly,0,Orem,UT
1,0,0.0,1,0,Monthly,0,Arlington,TX
1,0,0.0,1,0,Monthly,0,Elkhart,IN
1,0,0.0,1,0,Monthly,0,Edina,MN
0,0,0.0,1,1,Monthly,0,Hackensack,NJ
1,0,0.0,1,0,Monthly,0,New Bedford,MA
1,0,0.0,1,1,Monthly,0,Tampa,FL
0,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,0,Minneapolis,MN
1,0,0.0,1,1,Monthly,0,Austin,TX
0,0,0.0,1,0,Monthly,0,Omaha,NE
1,0,0.0,1,1,Monthly,0,San Francisco,CA
1,0,0.0,1,0,Monthly,0,Birmingham,AL
1,0,0.0,1,0,Monthly,0,Sioux Falls,SD
1,0,0.0,1,0,Monthly,0,Springfield,MO
0,0,0.0,1,0,Monthly,0,Rotterdam,NY
0,0,0.0,1,0,Monthly,1,San Antonio,TX
1,0,0.0,1,1,Monthly,0,Minneapolis,MN
1,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,0.0,1,0,Monthly,1,Port Richey,FL
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,1,Monthly,0,Madison,WI
0,0,0.0,1,0,Monthly,0,Sioux Falls,SD
1,0,0.0,1,0,Monthly,0,Peoria,AZ
1,0,0.0,1,0,Monthly,0,Cincinnati,OH
1,0,0.0,1,0,Monthly,0,Coraopolis,PA
1,0,0.0,1,1,Monthly,0,Minneapolis,MN
0,0,0.0,1,0,Monthly,0,Minot,ND
1,0,0.0,1,0,Monthly,0,Cleveland,OH
1,0,0.0,1,0,Monthly,0,Barrington,NJ
1,0,0.0,1,0,Monthly,0,Houston,TX
0,0,0.0,1,0,Monthly,0,Fargo,ND
1,0,0.0,1,0,Monthly,1,Dallas,GA
1,0,0.0,1,0,Monthly,0,Madison,WI
0,0,0.0,1,0,Monthly,0,Ames,IA
0,0,1.0,1,1,Monthly,1,Battle Ground,WA
1,0,0.0,1,0,Monthly,0,Cary,NC
1,0,0.0,1,0,Monthly,0,Forest Lake,MN
1,0,0.0,1,0,Monthly,0,Virginia Beach,VA
0,0,0.0,1,1,Monthly,1,Sausalito,CA
1,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,0,Minneapolis,MN
1,0,0.0,1,0,Monthly,0,Lafayette,IN
1,0,0.0,1,0,Monthly,0,Rahway,NJ
1,0,0.0,1,1,Monthly,0,Orland Park,IL
1,0,0.0,1,0,Monthly,1,Harrisburg,SD
1,0,0.0,1,1,Monthly,1,Denver,CO
1,0,0.0,1,0,Monthly,0,Columbia,SC
1,0,0.0,1,1,Monthly,1,Upper Marlboro,MD
1,0,0.0,1,0,Monthly,0,Eatontown,NJ
1,0,0.0,1,1,Monthly,1,Mason,OH
1,0,1.0,1,0,Monthly,1,Hoschton,GA
1,0,0.0,1,0,Monthly,0,Marietta,GA
0,0,0.0,1,1,Monthly,1,North Haven,CT
0,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,1,Monroe,NC
0,0,0.0,1,1,Monthly,1,Livermore,CA
0,0,0.0,1,0,Monthly,1,Iowa City,IA
0,0,1.0,1,1,Monthly,1,Destin,FL
0,0,0.0,1,1,Monthly,1,Rock Hill,SC
0,0,0.0,1,0,Monthly,1,Round Rock,TX
1,0,0.0,1,0,Monthly,1,Lithonia,GA
1,0,0.0,1,1,Monthly,1,Alpharetta,GA
1,0,0.0,1,0,Monthly,0,San Antonio,TX
0,0,0.0,1,1,Monthly,0,Seattle,WA
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Edmond,OK
0,1,1.0,1,1,Monthly,1,Las Vegas,NV
0,0,0.0,1,1,Monthly,0,Washington,DC
0,0,0.0,1,1,Monthly,1,Asheville,NC
1,0,0.0,1,0,Monthly,1,Sioux Falls,SD
0,0,1.0,1,1,Monthly,1,Clayton,NC
0,0,0.0,1,0,Monthly,0,Phoenix,AZ
0,0,0.0,1,1,Monthly,1,Ann Arbor,MI
1,0,0.0,1,0,Monthly,0,Richmond,VA
1,0,0.0,1,0,Monthly,0,Atlanta,GA
1,0,0.0,1,0,Monthly,0,Greeley,CO
1,0,0.0,1,0,Monthly,0,Lakeville,MN
1,0,0.0,1,0,Monthly,0,Madison,WI
1,0,0.0,1,1,Monthly,0,Washington,DC
0,0,1.0,1,1,Monthly,1,Monroe,OH
0,0,0.0,1,0,Monthly,0,Los Angeles,CA
1,0,1.0,1,1,Monthly,1,Lawrenceville,GA
1,0,0.0,1,1,Monthly,0,Austin,TX
0,0,0.0,1,0,Monthly,0,Portland,OR
1,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,0,Hartford,CT
1,0,0.0,1,0,Monthly,1,Columbia,SC
1,0,0.0,1,0,Monthly,1,Snellville,GA
0,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,1,Houston,TX
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,1,Monthly,1,Laurel,MD
1,0,0.0,1,1,Monthly,1,Beverly Hills,CA
1,0,0.0,1,1,Monthly,0,Milford,CT
0,0,0.0,1,0,Monthly,0,Des Moines,IA
0,0,0.0,1,1,Monthly,1,Los Angeles,CA
1,0,0.0,1,0,Monthly,0,West Des Moines,IA
1,0,0.0,1,1,Monthly,1,Hermitage,TN
0,0,0.0,1,1,Monthly,0,Chicago,IL
0,0,0.0,1,1,Monthly,0,La Mesa,CA
1,0,0.0,1,1,Monthly,1,Long Branch,NJ
0,0,0.0,1,0,Monthly,0,Los Angeles,CA
1,0,0.0,1,0,Monthly,0,Dallas,TX
0,0,0.0,1,0,Monthly,0,Oklahoma City,OK
1,0,0.0,1,0,Monthly,1,Kernersville,NC
1,0,0.0,1,0,Monthly,0,Gladstone,OR
1,0,0.0,1,1,Monthly,1,Windermere,FL
0,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,1,Monthly,0,Eden Prairie,MN
1,0,0.0,1,1,Monthly,1,Las Vegas,NV
1,0,0.0,1,0,Monthly,0,Saint Louis,MO
0,0,0.0,1,1,Monthly,0,Chicago,IL
1,0,0.0,1,1,Monthly,0,San Francisco,CA
1,0,0.0,1,0,Monthly,0,Tucson,AZ
1,0,0.0,1,1,Monthly,0,Tampa,FL
1,0,0.0,1,1,Monthly,1,Owings Mills,MD
1,0,0.0,1,0,Monthly,0,Durham,NC
0,0,0.0,1,0,Monthly,0,Dallas,TX
1,0,0.0,1,0,Monthly,1,Antioch,TN
1,0,0.0,1,0,Monthly,0,Irving,TX
1,0,1.0,1,1,Monthly,1,Orinda,CA
0,0,0.0,1,0,Monthly,0,Crystal,MN
1,0,0.0,1,1,Monthly,1,Hendersonville,TN
1,0,0.0,1,0,Monthly,1,Forest Grove,OR
1,0,0.0,1,1,Monthly,0,Washington,DC
0,0,0.0,1,0,Monthly,0,Bremerton,WA
1,0,0.0,1,0,Monthly,1,Omaha,NE
1,0,0.0,1,0,Monthly,0,Plainsboro,NJ
1,0,0.0,1,0,Monthly,0,Kansas City,MO
1,0,1.0,1,1,Monthly,1,Fort Worth,TX
1,0,0.0,1,0,Monthly,0,Lincoln,NE
1,0,0.0,1,0,Monthly,0,Chicago,IL
0,0,0.0,1,0,Monthly,0,,
1,0,0.0,1,0,Monthly,0,Colorado Springs,CO
0,0,0.0,1,1,Monthly,0,Aurora,CO
0,0,0.0,1,0,Monthly,1,Gastonia,NC
0,0,1.0,1,0,Monthly,1,Kansas City,MO
0,0,0.0,1,1,Monthly,0,Downers Grove,IL
1,0,0.0,1,0,Monthly,0,,
0,0,0.0,1,0,Monthly,0,Elkhorn,NE
0,0,0.0,1,0,Monthly,1,Clayton,NC
0,0,0.0,1,1,Monthly,0,Camarillo,CA
1,0,0.0,1,0,Monthly,0,Springfield,MO
1,0,0.0,1,0,Monthly,0,Saint Petersburg,FL
0,0,0.0,1,0,Monthly,0,Lafayette,IN
0,0,0.0,1,0,Monthly,1,Grand Forks,ND
1,0,0.0,1,1,Monthly,0,San Francisco,CA
1,0,0.0,1,0,Monthly,0,Kansas City,MO
1,0,0.0,1,1,Monthly,0,Madison,WI
1,0,0.0,1,1,Monthly,1,Waltham,MA
0,0,0.0,1,1,Monthly,1,Ridgecrest,CA
0,0,0.0,1,0,Monthly,0,Pontiac,MI
1,0,0.0,1,0,Monthly,0,Salt Lake City,UT
1,0,0.0,1,0,Monthly,0,Maitland,FL
0,0,0.0,1,1,Monthly,1,Cape Girardeau,MO
1,0,0.0,1,0,Monthly,0,Houston,TX
0,0,0.0,1,0,Monthly,0,Tempe,AZ
1,0,0.0,1,0,Monthly,0,Houston,TX
1,0,0.0,1,0,Monthly,0,Kokomo,IN
1,0,0.0,1,0,Monthly,0,Greenfield,WI
0,0,0.0,1,1,Monthly,0,Denver,CO
1,0,0.0,1,0,Monthly,1,Kannapolis,NC
0,0,0.0,1,0,Monthly,1,Toledo,OH
1,0,0.0,1,0,Monthly,0,Saint Petersburg,FL
0,0,0.0,1,1,Monthly,0,Millburn,NJ
1,0,0.0,1,0,Monthly,0,Oklahoma City,OK
1,0,0.0,1,0,Monthly,0,,
0,0,0.0,1,1,Monthly,1,Windsor,CO
0,0,0.0,1,1,Monthly,1,Palo Cedro,CA
1,0,0.0,1,0,Monthly,0,Ann Arbor,MI
1,0,0.0,1,0,Monthly,0,Colorado Springs,CO
1,0,0.0,1,0,Monthly,1,Antioch,TN
1,0,0.0,1,0,Monthly,1,Lexington,SC
1,0,0.0,1,1,Monthly,1,Charlestown,MA
0,0,0.0,1,0,Monthly,0,Fort Worth,TX
0,0,0.0,1,1,Monthly,0,Denver,CO
0,0,0.0,1,0,Monthly,0,Lawrence,KS
0,0,0.0,1,0,Monthly,0,Omaha,NE
1,0,0.0,1,0,Monthly,0,Kansas City,MO
1,0,0.0,1,0,Monthly,1,Denver,CO
1,0,0.0,1,1,Monthly,0,Corona,CA
1,0,0.0,1,0,Monthly,0,Orange,TX
1,0,0.0,1,0,Monthly,0,Tucson,AZ
1,0,0.0,1,0,Monthly,0,Tomball,TX
0,0,0.0,1,1,Monthly,1,Yorkville,IL
1,0,1.0,1,1,Monthly,1,Bethlehem,GA
1,0,0.0,1,0,Monthly,0,Houston,TX
0,0,0.0,1,1,Monthly,0,Philadelphia,PA
1,0,0.0,1,1,Monthly,1,Aberdeen,MD
0,0,0.0,1,0,Monthly,1,Fort Smith,AR
1,0,0.0,1,0,Monthly,1,Douglasville,GA
0,0,0.0,1,1,Monthly,1,Rockville,MD
0,1,1.0,1,1,Monthly,1,Huntersville,NC
1,0,0.0,1,0,Monthly,0,Sioux Falls,SD
1,0,1.0,1,1,Monthly,1,Columbia,SC
0,0,1.0,1,1,Monthly,1,Murfreesboro,TN
1,0,0.0,1,1,Monthly,0,Jersey City,NJ
1,0,0.0,1,0,Monthly,0,Glen Burnie,MD
1,0,0.0,1,1,Monthly,1,Phoenix,AZ
1,0,0.0,1,0,Monthly,1,Cary,NC
0,0,0.0,1,0,Monthly,0,,
1,0,0.0,1,0,Monthly,0,Saint Paul,MN
1,0,0.0,1,0,Monthly,0,Houston,TX
0,0,0.0,1,0,Monthly,0,San Marcos,TX
1,0,0.0,1,1,Monthly,0,San Francisco,CA
1,0,0.0,1,1,Monthly,0,Livermore,CA
0,0,0.0,1,0,Monthly,0,Austin,TX
1,0,0.0,1,1,Monthly,0,Philadelphia,PA
0,0,0.0,1,0,Monthly,0,Austin,TX
0,0,0.0,1,0,Monthly,0,Chicago,IL
1,0,0.0,1,0,Monthly,1,Holly Springs,NC
0,0,0.0,1,1,Monthly,0,Silver Spring,MD
1,0,0.0,1,0,Monthly,0,Oklahoma City,OK
1,0,0.0,1,0,Monthly,0,Minneapolis,MN
1,0,0.0,1,0,Monthly,0,Winter Park,FL
1,0,0.0,1,0,Monthly,0,Pittsburgh,PA
1,0,0.0,1,0,Monthly,0,Waukee,IA
0,0,0.0,1,1,Monthly,1,Seattle,WA
1,0,0.0,1,0,Monthly,0,Englewood,FL
1,0,0.0,1,0,Monthly,0,Chicago,IL
1,0,0.0,1,1,Monthly,0,Los Angeles,CA
1,0,0.0,1,0,Monthly,0,Colorado Springs,CO
0,0,0.0,1,0,Monthly,0,Columbus,OH
1,0,0.0,1,1,Monthly,1,Anchorage,AK
1,0,0.0,1,1,Monthly,1,Mansfield,TX
1,0,0.0,1,0,Monthly,1,El Paso,TX
1,0,0.0,1,0,Monthly,0,New Port Richey,FL
1,0,1.0,1,1,Monthly,1,Charlotte,NC
1,0,0.0,1,0,Monthly,1,Glendale,AZ
1,0,0.0,1,1,Monthly,0,Stoughton,MA
0,0,0.0,1,0,Monthly,0,Lone Tree,CO
1,0,0.0,1,0,Monthly,0,Kansas City,MO
1,0,0.0,1,1,Monthly,1,Jacksonville,FL
1,1,1.0,1,1,Monthly,1,Lutz,FL
1,0,0.0,1,0,Monthly,0,Las Vegas,NV
1,0,0.0,1,0,Monthly,1,Fargo,ND
0,0,0.0,1,0,Monthly,1,Hattiesburg,MS
1,0,0.0,1,0,Monthly,0,Orlando,FL
1,0,0.0,1,0,Monthly,0,Saint Louis,MO
1,0,0.0,1,1,Monthly,0,San Francisco,CA
1,0,0.0,1,1,Monthly,1,Greensboro,NC
1,0,0.0,1,0,Monthly,0,Chicago,IL
1,0,0.0,1,0,Monthly,0,Buford,GA
0,0,0.0,1,0,Monthly,0,Lakewood,CO
1,0,0.0,1,0,Monthly,0,Ballwin,MO
1,0,0.0,1,0,Monthly,0,Burlington,NC
1,0,0.0,1,0,Monthly,0,Cincinnati,OH
1,0,0.0,1,0,Monthly,1,Marietta,GA
1,0,0.0,1,0,Monthly,0,Columbia,MO
1,0,0.0,1,1,Monthly,0,Austin,TX
0,0,1.0,1,1,Monthly,1,Lexington,SC
1,0,0.0,1,1,Monthly,1,Madison,WI
1,0,0.0,1,0,Monthly,0,Lynchburg,VA
1,0,0.0,1,0,Monthly,1,Germantown,WI
1,0,0.0,1,0,Monthly,0,Lafayette,IN
0,0,0.0,1,0,Monthly,0,Saint Louis,MO
0,0,0.0,1,1,Monthly,0,San Diego,CA
1,0,0.0,1,1,Monthly,1,Spring,TX
0,0,0.0,1,0,Monthly,0,Orlando,FL
1,0,0.0,1,0,Monthly,0,Orlando,FL
0,0,0.0,1,1,Monthly,0,Saint Paul,MN
0,0,0.0,1,1,Monthly,1,Hanover,MD
1,0,0.0,1,0,Monthly,1,Norcross,GA
1,0,0.0,1,0,Monthly,0,Milwaukee,WI
0,0,0.0,1,1,Monthly,1,Smyrna,GA
1,0,1.0,1,1,Monthly,1,Cedar Falls,IA
1,0,1.0,1,0,Monthly,1,Hampton,GA
1,0,0.0,1,1,Monthly,0,San Diego,CA
1,0,0.0,1,1,Monthly,0,Edmonds,WA
0,0,0.0,1,0,Monthly,0,Merriam,KS
1,0,0.0,1,0,Monthly,0,Tucson,AZ
0,0,0.0,1,0,Monthly,0,Monroe,MI
1,0,0.0,1,0,Monthly,0,Dallas,TX
0,0,0.0,1,0,Monthly,0,Portland,OR
1,0,0.0,1,1,Monthly,0,Austin,TX
1,0,0.0,1,0,Monthly,0,Shawnee Mission,KS
1,0,0.0,1,0,Monthly,0,Gainesville,FL
0,0,0.0,1,1,Monthly,0,Huntington Beach,CA
1,0,0.0,1,1,Monthly,0,San Francisco,CA
0,0,0.0,1,0,Monthly,1,Lynchburg,VA
1,0,0.0,1,0,Monthly,0,Houston,TX
0,0,0.0,1,0,Monthly,1,Plano,TX
0,0,0.0,1,0,Monthly,0,Charlotte,NC
0,0,0.0,1,0,Monthly,0,Oklahoma City,OK
1,0,0.0,1,1,Monthly,0,Boston,MA
1,0,0.0,1,1,Monthly,1,Riverview,FL
0,1,1.0,1,1,Monthly,1,Baton Rouge,LA
1,0,0.0,1,0,Monthly,0,Kansas City,KS
0,0,0.0,1,1,Monthly,0,Seattle,WA
0,0,1.0,1,1,Monthly,1,Reno,NV
0,0,0.0,1,0,Monthly,0,Raleigh,NC
1,0,0.0,1,0,Monthly,0,Alvin,TX
1,0,0.0,1,0,Monthly,0,Chicago,IL
0,0,0.0,1,1,Monthly,0,West Hollywood,CA
1,0,0.0,1,0,Monthly,0,Cincinnati,OH
0,0,0.0,1,0,Monthly,0,Hazelwood,MO
1,0,0.0,1,0,Monthly,0,Omaha,NE
1,0,1.0,1,1,Monthly,1,Waxhaw,NC
1,0,0.0,1,0,Monthly,0,Chula Vista,CA
1,0,0.0,1,0,Monthly,0,Euless,TX
1,0,0.0,1,0,Monthly,0,Bedford,TX
1,0,0.0,1,1,Monthly,1,Colorado Springs,CO
1,0,0.0,1,0,Monthly,0,Cedar Falls,IA
1,0,0.0,1,0,Monthly,0,Manchester,NH
1,0,0.0,1,0,Monthly,0,,
1,0,0.0,1,0,Monthly,0,Leavenworth,KS
0,0,0.0,1,0,Monthly,0,Corpus Christi,TX
